vehicle_id;euro;model;model_extended;brand;configuration;cabin;length;width;height;power;mega;mileage;wheelbase;gearbox;registered_at;retarder;stock_at;entry_at;internet_price;is_new;production_at;cabin;brand;configuration;gearbox;has_t1;total_weight;net_weight;fuel;has_crane;crane_brand;crane_ton;crane_location;has_crane_hook;bed_amount;tank_amount;has_hydraulics;is_damaged;axle_reduction;driver_side;suspension;retarder_type;has_airco
318646;6;S;S460;SCANIA;4X2;CS20 HIGHLINE;610;250;400;460;0;257914;375;AUTOMAAT;18/03/2023;true;18/03/2025;17/03/2025;68900;false;27/02/2023;CS20 HIGHLINE;SCANIA;4X2;AUTOMAAT;0;19000;8699;diesel;false;;;;false;;2;false;false;single;L;;Retarder;
333089;6;ACTROS;ACTROS 1848;MERCEDES;4X2;BIGSPACE;620;255;395;480;0;176776;370;AUTOMAAT;1/02/2023;true;28/07/2025;22/07/2025;68900;false;20/01/2023;BIGSPACE;MERCEDES;4X2;AUTOMAAT;0;18000;7955;diesel;false;;;;false;;1;false;false;single;L;;Retarder;
329965;6;FM;FM ELECTRIC;VOLVO;4X2;GLOBETROTTER;585;255;390;670;0;122247;390;AUTOMAAT;7/12/2022;false;15/08/2025;1/08/2025;179900;false;12/09/2022;GLOBETROTTER;VOLVO;4X2;AUTOMAAT;0;20000;10636;electric;false;;;;false;;;false;false;single;L;;;
343950;6;STRALIS;STRALIS 400;IVECO;4X2;ACTIVE SPACE;630;255;390;400;0;576933;379;AUTOMAAT;12/04/2017;true;5/12/2025;3/12/2025;8900;false;;ACTIVE SPACE;IVECO;4X2;AUTOMAAT;0;19800;0;LNG;false;;;;false;;2;false;false;single;L;;Retarder;true
317526;6;S;S460;SCANIA;4X2;CS20 HIGHLINE;615;254;400;460;0;198982;375;AUTOMAAT;2/10/2023;true;26/03/2025;24/03/2025;78900;false;30/08/2023;CS20 HIGHLINE;SCANIA;4X2;AUTOMAAT;0;19000;8761;diesel;false;;;;;;2;;false;single;L;;Retarder;
346010;6;T;T 480;RENAULT;4X2;HIGH SLEEPER CAB;605;255;395;480;0;283860;380;AUTOMAAT;27/03/2023;false;27/11/2025;15/11/2025;61900;false;9/03/2023;HIGH SLEEPER CAB;RENAULT;4X2;AUTOMAAT;0;21000;8371;diesel;false;;;;false;;2;false;false;single;L;;;
347348;6;XF;XF 480;DAF;4X2;SUPER SPACE CAB;;255;;480;1;458306;380;AUTOMAAT;20/04/2019;false;26/11/2025;22/11/2025;0;false;28/10/2019;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;19000;8237;diesel;false;;;;false;;2;false;false;single;L;;;
339645;6;XF;XF 480;DAF;4X2;SUPER SPACE CAB;605;255;404;480;0;677663;380;AUTOMAAT;13/09/2019;false;22/10/2025;11/10/2025;18900;false;24/05/2018;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;20500;;diesel;false;;;;false;;2;false;false;single;L;;;
331618;6;ACTROS;ACTROS 1845;MERCEDES;4X2;CLASSICSPACE;625;250;355;450;0;423853;370;AUTOMAAT;10/09/2019;true;24/07/2025;21/07/2025;21900;false;27/05/2019;CLASSICSPACE;MERCEDES;4X2;AUTOMAAT;0;19000;7473;diesel;false;;;;false;;1;false;false;single;L;;Retarder;true
345164;6;ACTROS;ACTROS 1845;MERCEDES;4X2;GIGASPACE;610;255;395;450;1;462621;370;AUTOMAAT;9/09/2022;true;4/11/2025;31/10/2025;45900;false;13/12/2021;GIGASPACE;MERCEDES;4X2;AUTOMAAT;0;18000;0;diesel;false;;;;false;;2;false;false;single;L;;Retarder;
339923;6;XF;XF 480;DAF;4X2;SPACE CAB;595;255;397;480;0;570760;380;AUTOMAAT;3/09/2018;false;2/12/2025;29/10/2025;16900;false;9/07/2018;SPACE CAB;DAF;4X2;AUTOMAAT;0;20500;0;diesel;false;;;;false;;1;false;false;single;L;;;
346082;6;TGX;TGX 18.440;MAN;4X2;XLX;595;255;395;440;0;870546;360;AUTOMAAT;16/10/2013;true;21/11/2025;13/11/2025;13900;false;2/10/2013;XLX;MAN;4X2;AUTOMAAT;0;19000;7621;diesel;false;;;;false;;1;false;false;single;L;;Retarder;
339635;6;R;R590;SCANIA;6X2;CR20 HIGHLINE;725;255;395;590;0;463954;315;AUTOMAAT;15/08/2023;true;20/10/2025;6/10/2025;104900;false;30/05/2023;CR20 HIGHLINE;SCANIA;6X2;AUTOMAAT;0;27000;10155;diesel;false;;;;false;;2;false;false;single;L;;Retarder;
281849;6;FH;FH 460;VOLVO;6X2;GLOBETROTTER;665;254;392;455;0;998810;410;AUTOMAAT;22/07/2014;false;20/03/2024;23/02/2024;18900;false;12/05/2014;GLOBETROTTER;VOLVO;6X2;AUTOMAAT;0;26000;8912;diesel;false;;;;false;;2;false;false;single;L;;;
307942;6;XF;XF 480;DAF;4X2;SLEEPER HIGH CAB;620;250;380;475;0;187784;380;AUTOMAAT;1/07/2022;false;2/12/2024;31/10/2024;48900;false;28/06/2022;SLEEPER HIGH CAB;DAF;4X2;AUTOMAAT;0;;0;diesel;false;;;;false;;2;false;false;single;L;;;
330482;6;R;R770T;SCANIA;6X2;CR20L;750;255;395;770;0;499;395;AUTOMAAT;25/08/2025;true;3/11/2025;9/10/2025;319900;true;28/10/2024;CR20L;SCANIA;6X2;AUTOMAAT;0;29000;9975;diesel;false;;;;false;;2;false;false;single;L;;Retarder;
339039;6;XF;XF 460;DAF;4X2;SUPER SPACE CAB;616;256;393;460;0;885782;380;AUTOMAAT;18/11/2015;true;19/09/2025;12/09/2025;8900;false;3/11/2015;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;19500;;diesel;false;;;;false;;2;false;false;single;L;;Retarder;true
347034;6;R;R 580;SCANIA;6X4;SLAAP CR19N;700;255;365;580;0;343673;310;AUTOMAAT;16/06/2016;true;13/12/2025;8/12/2025;44900;false;18/03/2016;SLAAP CR19N;SCANIA;6X4;AUTOMAAT;1;35000;11135;diesel;false;;;;false;;1;true;false;hub;L;;Retarder;
339668;6;XF;XF 530;DAF;4X2;SUPER SPACE CAB;590;255;395;530;0;819397;380;AUTOMAAT;22/11/2018;false;1/10/2025;24/09/2025;13900;false;1/11/2018;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;20500;8069;diesel;false;;;;false;;1;false;false;single;L;;;
348712;6;TGX;TGX 18.460;MAN;4X2;XLX;;;;460;0;999999;360;AUTOMAAT;7/05/2018;true;10/12/2025;2/12/2025;5000;false;19/02/2025;XLX;MAN;4X2;AUTOMAAT;0;19000;7953;diesel;false;;;;false;;2;;false;single;L;;Retarder;
346366;6;XF;XF 480;DAF;4X2;SUPER SPACE CAB;615;255;400;480;0;400202;380;AUTOMAAT;2/02/2021;false;21/11/2025;19/11/2025;30900;false;29/01/2021;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;19500;8282;diesel;false;;;;false;;2;false;false;single;L;;;
341044;6;XF;XF 480;DAF;4X2;SUPER SPACE CAB;620;255;400;480;0;381074;380;AUTOMAAT;12/01/2022;false;5/11/2025;24/10/2025;34900;false;16/09/2021;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;19500;0;diesel;false;;;;false;;2;false;false;single;L;;;
340835;6;X-WAY;X-WAY 500;IVECO;4X2;ACTIVE SPACE LONG;625;255;350;500;0;499;380;AUTOMAAT;24/06/2025;true;3/10/2025;1/10/2025;84900;true;;ACTIVE SPACE LONG;IVECO;4X2;AUTOMAAT;0;20500;6736;diesel;false;;;;false;;1;false;false;hub;L;;Retarder;
344092;6;TGX;TGX 18.470;MAN;4X2;GM;595;255;390;470;0;295953;360;AUTOMAAT;6/01/2023;false;6/11/2025;31/10/2025;54900;false;22/12/2022;GM;MAN;4X2;AUTOMAAT;0;19000;0;diesel;false;;;;false;;1;false;false;single;L;;;
344090;6;TGX;TGX 18.470;MAN;4X2;GM;590;255;390;470;0;268771;360;AUTOMAAT;6/01/2023;false;6/11/2025;31/10/2025;55900;false;22/12/2022;GM;MAN;4X2;AUTOMAAT;0;19000;0;diesel;false;;;;false;;1;false;false;single;L;;;
337761;6;XF;XF 480;DAF;4X2;SUPER SPACE CAB;623;255;400;480;0;380948;380;AUTOMAAT;12/01/2022;false;12/09/2025;4/09/2025;34900;false;16/09/2021;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;19500;8312;diesel;false;;;;false;;2;false;false;single;L;;;
340982;6;XF;XF 530;DAF;4X2;SPACE CAB;590;255;350;530;0;316146;380;AUTOMAAT;27/02/2020;false;17/10/2025;8/10/2025;23900;false;30/01/2020;SPACE CAB;DAF;4X2;AUTOMAAT;0;20500;8177;diesel;false;;;;false;;1;false;false;single;L;;;
336001;6;XF;XF 480;DAF;4X2;SUPER SPACE CAB;600;255;395;480;1;373899;382;AUTOMAAT;1/01/2022;false;11/09/2025;4/09/2025;33400;false;30/11/2021;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;19000;0;diesel;false;;;;false;;2;false;false;single;L;;;
345803;6;R;R520;SCANIA;6X2;TOPLINE CR19;680;255;384;520;0;1020931;310;AUTOMAAT;1/01/2014;true;3/12/2025;25/11/2025;20900;false;10/01/2014;TOPLINE CR19;SCANIA;6X2;AUTOMAAT;0;27000;0;diesel;false;;;;false;;2;true;false;single;L;;Retarder;
345894;6;R;R580;SCANIA;6X4;CR20 HIGHLINE;705;255;392;580;0;728288;335;AUTOMAAT;17/11/2017;true;9/12/2025;1/12/2025;47900;false;10/10/2017;CR20 HIGHLINE;SCANIA;6X4;AUTOMAAT;0;30000;;diesel;false;;;;false;;1;false;false;single;L;;Retarder;
340190;6;AROCS;AROCS 2542;MERCEDES;6X2;STREAMSPACE;710;255;390;420;0;778638;345;AUTOMAAT;24/05/2016;false;21/10/2025;7/10/2025;24900;false;1/04/2016;STREAMSPACE;MERCEDES;6X2;AUTOMAAT;0;26000;9455;diesel;false;;;;false;;1;true;false;hub;L;;;
344091;6;TGX;TGX 18.470;MAN;4X2;GM;590;254;390;470;0;299110;360;AUTOMAAT;6/01/2023;false;13/11/2025;31/10/2025;54900;false;22/12/2022;GM;MAN;4X2;AUTOMAAT;0;19000;0;diesel;false;;;;false;;1;false;false;single;L;;;
344988;6;XF;XF 450;DAF;4X2;SPACE CAB;630;254;395;450;0;428431;380;AUTOMAAT;18/02/2019;false;20/11/2025;4/11/2025;18900;false;16/01/2019;SPACE CAB;DAF;4X2;AUTOMAAT;0;20500;7757;diesel;false;;;;false;;1;false;false;single;L;;;
317529;6;S;S460;SCANIA;4X2;CS20 HIGHLINE;615;254;400;460;0;203401;375;AUTOMAAT;2/10/2023;true;26/03/2025;24/03/2025;78900;false;1/09/2023;CS20 HIGHLINE;SCANIA;4X2;AUTOMAAT;0;19000;8761;diesel;false;;;;;;2;;false;single;L;;Retarder;
347859;6;ACTROS;ACTROS 1845;MERCEDES;4X2;GIGASPACE;620;255;395;450;0;577623;370;AUTOMAAT;23/04/2021;true;13/12/2025;4/12/2025;39900;false;28/04/2021;GIGASPACE;MERCEDES;4X2;AUTOMAAT;0;18000;7832;diesel;false;;;;false;;1;false;false;single;L;;Retarder;
345972;6;F-MAX;F-MAX 500;FORD;4X2;MEGA CAB;606;255;398;500;0;201469;358;AUTOMAAT;13/07/2023;true;21/11/2025;19/11/2025;37400;false;;MEGA CAB;FORD;4X2;AUTOMAAT;0;19000;0;diesel;false;;;;false;;2;false;false;single;L;;Retarder;
348021;6;F-MAX;F-MAX 500;FORD;4X2;MEGA CAB;595;255;390;500;0;179889;358;AUTOMAAT;27/07/2023;true;5/12/2025;3/12/2025;38400;false;;MEGA CAB;FORD;4X2;AUTOMAAT;0;19000;0;diesel;false;;;;false;;2;false;false;single;L;;Retarder;
345969;6;F-MAX;F-MAX 500;FORD;4X2;MEGA CAB;600;255;395;500;0;232730;359;AUTOMAAT;17/08/2023;true;21/11/2025;19/11/2025;36900;false;;MEGA CAB;FORD;4X2;AUTOMAAT;0;19000;0;diesel;false;;;;false;;2;false;false;single;L;;Retarder;
345091;6;T;T 480;RENAULT;4X2;SLEEPER CAB;610;255;375;480;0;369378;380;AUTOMAAT;7/04/2023;true;8/12/2025;4/12/2025;56900;false;16/03/2023;SLEEPER CAB;RENAULT;4X2;AUTOMAAT;0;20500;0;diesel;false;;;;false;;2;false;false;single;L;;Retarder;
347715;6;TGS;TGS 33.440;MAN;6X4;M;700;255;330;440;0;608847;330;AUTOMAAT;26/03/2015;true;10/12/2025;3/12/2025;26900;false;13/02/2015;M;MAN;6X4;AUTOMAAT;0;26000;7192;diesel;false;;;;false;;1;true;false;hub;L;;Retarder;
348024;6;F-MAX;F-MAX 500;FORD;4X2;MEGA CAB;595;255;392;500;0;279555;358;AUTOMAAT;14/03/2023;true;5/12/2025;3/12/2025;36900;false;;MEGA CAB;FORD;4X2;AUTOMAAT;0;19000;0;diesel;false;;;;false;;2;false;false;single;L;;Retarder;
346085;5;FM;FM 450;VOLVO;4X2;GLOBETROTTER XL;600;255;380;450;0;685988;380;AUTOMAAT;10/06/2010;false;20/11/2025;13/11/2025;16900;false;1/04/2010;GLOBETROTTER XL;VOLVO;4X2;AUTOMAAT;0;19000;7155;diesel;false;;;;false;;1;true;false;single;L;;;true
339727;6;XF;XF 480;DAF;4X2;SPACE CAB;595;255;400;480;0;795459;380;AUTOMAAT;27/09/2018;false;3/10/2025;26/09/2025;12400;false;14/09/2018;SPACE CAB;DAF;4X2;AUTOMAAT;0;20500;7939;diesel;false;;;;false;;1;false;false;single;L;;;
336835;6;S-WAY;S-WAY 490;IVECO;4X2;ACTIVE SPACE;630;255;400;490;0;110724;380;AUTOMAAT;5/03/2024;true;9/10/2025;18/09/2025;69900;false;;ACTIVE SPACE;IVECO;4X2;AUTOMAAT;0;20000;0;diesel;false;;;;false;;2;false;false;single;L;;Retarder;
345399;6;XF;XF 480;DAF;4X2;SUPER SPACE CAB;620;255;400;480;0;381028;380;AUTOMAAT;26/01/2021;false;1/12/2025;12/11/2025;31400;false;19/01/2021;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;19500;8312;diesel;false;;;;false;;2;false;false;single;L;;;
347473;6;ACTROS;ACTROS 1943;MERCEDES;4X2;BIGSPACE;630;255;400;430;0;466903;385;AUTOMAAT;29/07/2019;false;3/12/2025;27/11/2025;24900;false;29/03/2018;BIGSPACE;MERCEDES;4X2;AUTOMAAT;0;19000;7552;diesel;false;;;;false;;1;false;false;single;L;;;
343949;6;STRALIS;STRALIS 400;IVECO;4X2;ACTIVE SPACE;635;255;385;400;0;581308;379;AUTOMAAT;12/04/2017;true;5/12/2025;3/12/2025;8900;false;;ACTIVE SPACE;IVECO;4X2;AUTOMAAT;0;19800;0;LNG;false;;;;false;;2;false;false;single;L;;Retarder;true
344357;6;XF;XF 480;DAF;4X2;SUPER SPACE CAB;620;260;398;480;0;417454;380;AUTOMAAT;23/09/2021;true;24/11/2025;29/10/2025;34900;false;19/08/2021;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;20500;0;diesel;false;;;;false;;1;false;false;single;L;;Retarder;
347539;6;TGX;TGX 18.500;MAN;4X2;XLX;605;255;398;500;0;499188;360;AUTOMAAT;10/09/2019;true;5/12/2025;26/11/2025;22900;false;12/07/2019;XLX;MAN;4X2;AUTOMAAT;0;19000;7669;diesel;false;;;;false;;2;false;false;single;L;;Retarder;
336198;6;XF;XF 480;DAF;4X2;SUPER SPACE CAB;615;255;398;480;0;449717;380;AUTOMAAT;3/06/2021;true;23/09/2025;26/08/2025;35400;false;26/03/2021;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;20500;0;diesel;false;;;;false;;1;false;false;single;L;;Retarder;
336205;6;XF;XF 480;DAF;4X2;SUPER SPACE CAB;600;255;400;480;0;362035;380;AUTOMAAT;4/08/2022;true;25/09/2025;2/09/2025;39900;false;23/06/2022;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;20500;0;diesel;false;;;;false;;1;false;false;single;L;;Retarder;
323999;6;XF;XF 480;DAF;4X2;SUPER SPACE CAB;620;255;397;480;0;453877;380;AUTOMAAT;11/06/2021;true;23/04/2025;7/04/2025;33400;false;26/04/2021;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;20500;0;diesel;false;;;;false;;1;false;false;single;L;;Retarder;
344823;6;XF;XF 480;DAF;4X2;SUPER SPACE CAB;630;250;398;480;0;324530;380;AUTOMAAT;1/03/2022;true;24/11/2025;13/11/2025;38900;false;20/10/2021;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;20500;0;diesel;false;;;;false;;1;false;false;single;L;;Retarder;
336202;6;XF;XF 480;DAF;4X2;SUPER SPACE CAB;610;255;400;480;0;416284;380;AUTOMAAT;3/06/2021;true;23/09/2025;28/08/2025;34400;false;26/03/2021;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;20500;0;diesel;false;;;;false;;1;false;false;single;L;;Retarder;
339978;6;XF;XF 480;DAF;4X2;SUPER SPACE CAB;615;255;398;480;0;517095;380;AUTOMAAT;2/09/2021;true;6/10/2025;23/09/2025;35900;false;1/07/2021;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;20500;0;diesel;false;;;;false;;2;false;false;single;L;;Retarder;
346358;6;XF;XF 480;DAF;4X2;SUPER SPACE CAB;620;255;400;480;0;393759;380;AUTOMAAT;19/05/2021;false;1/12/2025;19/11/2025;30900;false;19/04/2021;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;20500;8287;diesel;false;;;;false;;2;false;false;single;L;;;
341043;6;XF;XF 480;DAF;4X2;SUPER SPACE CAB;620;255;400;480;0;384145;380;AUTOMAAT;12/01/2022;false;4/11/2025;27/10/2025;34900;false;22/11/2021;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;19500;0;diesel;false;;;;false;;2;false;false;single;L;;;
339222;6;XG+;XG+ 530;DAF;4X2;SUPER SPACE CAB;640;250;400;530;0;369482;400;AUTOMAAT;15/03/2023;true;19/11/2025;4/11/2025;63900;false;1/03/2023;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;19500;0;diesel;false;;;;false;;2;false;false;single;L;;Retarder;
339223;6;XG+;XG+ 530;DAF;4X2;XG+;640;250;400;530;0;395131;400;AUTOMAAT;15/03/2023;true;19/11/2025;5/11/2025;63900;false;2/03/2023;XG+;DAF;4X2;AUTOMAAT;0;19500;0;diesel;false;;;;false;;2;false;false;single;L;;Retarder;
323992;6;XF;XF 480;DAF;4X2;SUPER SPACE CAB;620;255;397;480;0;484458;380;AUTOMAAT;11/06/2021;true;23/04/2025;7/04/2025;32400;false;22/03/2021;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;20500;0;diesel;false;;;;false;;1;false;false;single;L;;Retarder;
339138;6;XG;XG 480;DAF;4X2;XG;650;255;398;480;0;332563;400;AUTOMAAT;15/07/2022;true;22/10/2025;15/09/2025;53400;false;27/06/2022;XG;DAF;4X2;AUTOMAAT;0;20500;0;diesel;false;;;;false;;2;false;false;single;L;;Retarder;
341243;6;STRALIS;STRALIS 510;IVECO;4X2;ACTIVE SPACE;610;255;390;510;0;726121;361;AUTOMAAT;23/11/2018;true;3/12/2025;13/11/2025;17900;false;;ACTIVE SPACE;IVECO;4X2;AUTOMAAT;0;18000;7927;diesel;false;;;;false;;1;true;false;single;L;;Retarder;
329576;6;XG;XG 480;DAF;4X2;XG;620;250;395;480;0;301895;400;AUTOMAAT;31/05/2022;false;15/09/2025;14/08/2025;49400;false;13/04/2022;XG;DAF;4X2;AUTOMAAT;0;20500;0;diesel;false;;;;false;;1;false;false;single;L;;;
314811;6;XG+;XG+ 530;DAF;4X2;XG+;655;255;400;530;0;663282;400;AUTOMAAT;1/01/2023;true;31/10/2025;29/10/2025;56900;false;21/03/2023;XG+;DAF;4X2;AUTOMAAT;0;20500;0;diesel;false;;;;false;;2;false;false;single;L;;Retarder;
343168;6;FH;FH 500;VOLVO;4X2;GLOBETROTTER XL;600;255;395;500;0;279824;380;AUTOMAAT;1/01/2023;false;28/10/2025;21/10/2025;74900;false;26/05/2023;GLOBETROTTER XL;VOLVO;4X2;AUTOMAAT;0;20100;0;diesel;false;;;;false;;2;false;false;single;L;;;
339977;6;XF;XF 480;DAF;4X2;SUPER SPACE CAB;615;255;398;480;0;540775;380;AUTOMAAT;2/09/2021;true;6/10/2025;22/09/2025;35900;false;29/06/2021;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;20500;0;diesel;false;;;;false;;2;false;false;single;L;;Retarder;
333626;6;XF;XF 480;DAF;4X2;SUPER SPACE CAB;615;255;398;480;0;554917;380;AUTOMAAT;29/04/2021;true;22/10/2025;16/09/2025;31900;false;19/04/2021;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;19000;8298;diesel;false;;;;false;;2;false;false;single;L;;Retarder;
333625;6;XF;XF 480;DAF;4X2;SUPER SPACE CAB;615;255;398;480;0;577497;380;AUTOMAAT;1/01/2021;true;2/12/2025;15/09/2025;31900;false;19/04/2021;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;20500;0;diesel;false;;;;false;;2;false;false;single;L;;Retarder;
339976;6;XF;XF 480;DAF;4X2;SUPER SPACE CAB;615;255;398;480;0;497770;380;AUTOMAAT;2/09/2021;true;6/10/2025;23/09/2025;35900;false;2/07/2021;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;20500;0;diesel;false;;;;false;;2;false;false;single;L;;Retarder;
336208;6;XF;XF 480;DAF;4X2;SUPER SPACE CAB;610;255;400;480;0;424686;380;AUTOMAAT;16/08/2022;true;23/09/2025;29/08/2025;38900;false;30/06/2022;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;20500;0;diesel;false;;;;false;;1;false;false;single;L;;Retarder;
333617;6;XF;XF 480;DAF;4X2;SUPER SPACE CAB;615;255;397;480;1;497627;380;AUTOMAAT;30/04/2021;true;20/08/2025;30/07/2025;30900;false;1/04/2021;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;19000;0;diesel;false;;;;false;;2;false;false;single;L;;Retarder;
335631;6;XF;XF 480;DAF;4X2;SUPER SPACE CAB;615;250;395;480;0;517435;380;AUTOMAAT;14/04/2021;true;6/10/2025;11/08/2025;34900;false;25/03/2021;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;20500;0;diesel;false;;;;false;;2;false;false;single;L;;Retarder;
339237;6;XG+;XG+ 530;DAF;4X2;XG+;628;255;400;530;0;182720;400;AUTOMAAT;9/05/2023;true;3/12/2025;12/11/2025;69900;false;28/03/2023;XG+;DAF;4X2;AUTOMAAT;0;19500;0;diesel;false;;;;false;;2;false;false;single;L;;Retarder;
340983;6;XF;XF 530;DAF;4X2;SPACE CAB;590;255;355;530;0;302073;380;AUTOMAAT;27/02/2020;false;20/10/2025;8/10/2025;23900;false;30/01/2020;SPACE CAB;DAF;4X2;AUTOMAAT;0;20500;8167;diesel;false;;;;false;;1;false;false;single;L;;;
344358;6;XF;XF 480;DAF;4X2;SUPER SPACE CAB;620;260;398;480;0;457304;380;AUTOMAAT;23/09/2021;true;24/11/2025;29/10/2025;34900;false;18/08/2021;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;20500;0;diesel;false;;;;false;;1;false;false;single;L;;Retarder;
344364;6;XF;XF 480;DAF;4X2;SUPER SPACE CAB;615;255;398;480;0;624420;380;AUTOMAAT;23/04/2021;true;2/12/2025;27/10/2025;30400;false;16/04/2021;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;20500;0;diesel;false;;;;false;;2;false;false;single;L;;Retarder;
339045;6;XF;XF 530;DAF;4X2;SPACE CAB;595;255;395;530;0;613246;380;AUTOMAAT;11/06/2020;false;14/10/2025;7/10/2025;22900;false;27/02/2020;SPACE CAB;DAF;4X2;AUTOMAAT;0;20500;8067;diesel;false;;;;false;;1;true;false;single;L;;;
335904;6;FH;FH 500;VOLVO;6X2;GLOBETROTTER XL;690;255;398;500;0;368702;320;AUTOMAAT;17/02/2020;true;1/12/2025;13/10/2025;64900;false;10/01/2020;GLOBETROTTER XL;VOLVO;6X2;AUTOMAAT;0;27500;9800;diesel;false;;;;false;;2;false;false;single;L;;Retarder;
335907;6;XF;XF 480;DAF;4X2;SUPER SPACE CAB;620;254;400;480;0;695887;380;AUTOMAAT;12/06/2019;true;17/10/2025;6/10/2025;19400;false;4/06/2019;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;19500;8528;diesel;false;;;;false;;2;false;false;single;L;;Retarder;
342040;6;TGS;TGS 18.460;MAN;4X2;L;600;255;330;460;0;305632;360;AUTOMAAT;17/10/2018;true;16/12/2025;8/12/2025;0;false;11/05/2018;L;MAN;4X2;AUTOMAAT;0;19000;7053;diesel;false;;;;false;;1;true;false;single;L;;Retarder;
344449;6;T;T 460;RENAULT;4X2;SLEEPER CAB;595;255;320;460;0;747072;380;AUTOMAAT;2/05/2018;false;27/11/2025;28/10/2025;16950;false;9/03/2018;SLEEPER CAB;RENAULT;4X2;AUTOMAAT;0;21000;7434;diesel;false;;;;false;;1;false;false;single;L;;;
336976;6;S;S500;SCANIA;6X2;TOPLINE CP19;650;255;400;500;0;22;410;AUTOMAAT;1/01/2025;true;17/11/2025;11/11/2025;133900;true;;TOPLINE CP19;SCANIA;6X2;AUTOMAAT;0;26000;;diesel;false;;;;false;;2;false;false;single;L;;Retarder;
347687;6;XF;XF 530;DAF;4X2;SLEEPER HIGH CAB;640;255;400;530;0;224976;380;AUTOMAAT;28/07/2023;true;25/11/2025;24/11/2025;52500;false;20/03/2023;SLEEPER HIGH CAB;DAF;4X2;AUTOMAAT;0;19500;0;diesel;false;;;;false;;1;true;false;single;L;;Retarder;
344825;6;XF;XF 480;DAF;4X2;SUPER SPACE CAB;630;250;398;480;0;282280;380;AUTOMAAT;23/02/2022;true;24/11/2025;14/11/2025;39400;false;20/10/2021;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;18000;0;diesel;false;;;;false;;1;false;false;single;L;;Retarder;
343449;6;XF;XF 530;DAF;4X2;SUPER SPACE CAB;620;260;398;530;0;364070;380;AUTOMAAT;4/05/2021;true;3/11/2025;20/10/2025;34900;false;18/03/2021;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;20500;0;diesel;false;;;;false;;2;false;false;single;L;;Retarder;
344074;6;TGX;TGX 18.470;MAN;4X2;GM;600;252;392;470;0;59330;360;AUTOMAAT;23/06/2022;false;8/11/2025;30/10/2025;61400;false;16/05/2022;GM;MAN;4X2;AUTOMAAT;0;20500;0;diesel;false;;;;false;;1;true;false;single;L;;;
344783;6;XF;XF 480;DAF;4X2;SUPER SPACE CAB;595;255;400;480;0;410277;380;AUTOMAAT;5/08/2021;true;17/11/2025;8/11/2025;34900;false;24/06/2021;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;20500;7949;diesel;false;;;;false;;1;false;false;single;L;;Retarder;
345168;5;R;R560;SCANIA;6X2;TOPLINE CP19;655;255;382;560;0;913449;405;HANDGESCHAKELD;1/01/2012;true;10/12/2025;19/11/2025;23900;false;25/11/2011;TOPLINE CP19;SCANIA;6X2;HANDGESCHAKELD;0;26500;;diesel;false;;;;false;;1;false;false;single;L;;Retarder;
344824;6;XF;XF 480;DAF;4X2;SUPER SPACE CAB;630;250;398;480;0;311148;380;AUTOMAAT;23/02/2022;true;24/11/2025;14/11/2025;38900;false;20/10/2021;SUPER SPACE CAB;DAF;4X2;AUTOMAAT;0;20500;0;diesel;false;;;;false;;1;false;false;single;L;;Retarder;
